country_code_BACI,country_name,iso3,AFG,ALB,DZA,AND,AGO,ATG,AZE,ARG,AUS,AUT,BHS,BHR,BGD,ARM,BRB,BEL,BMU,BTN,BOL,BIH,BWA,BRA,BLZ,SLB,VGB,BRN,BGR,MMR,BDI,BLR,KHM,CMR,CAN,CYM,CAF,LKA,TCD,CHL,CHN,COL,COG,COD,CRI,HRV,CUB,CYP,CZE,BEN,DNK,DMA,DOM,ECU,SLV,GNQ,ETH,EST,FJI,FIN,FRA,PYF,DJI,GAB,GEO,PSE,DEU,GHA,GIB,GRC,GRL,GUM,GTM,GIN,GUY,HTI,HND,HKG,HUN,ISL,IDN,IRN,IRQ,IRL,ISR,ITA,CIV,JAM,JPN,KAZ,JOR,KEN,PRK,KOR,KWT,KGZ,LAO,LBN,LSO,LVA,LBR,LBY,LTU,LUX,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,S19,MNG,MDA,MNE,MAR,MOZ,OMN,NAM,NPL,NLD,ANT,ABW,NCL,VUT,NZL,NIC,NER,NGA,NOR,MHL,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,GNB,TLS,QAT,ROU,RUS,RWA,LCA,VCT,SMR,SAU,SEN,SRB,SYC,SLE,IND,SGP,SVK,VNM,SVN,SOM,ZAF,ZWE,ESP,SDN,SUR,SWZ,SWE,CHE,SYR,TJK,THA,TGO,TTO,ARE,TUN,TUR,TKM,UGA,UKR,MKD,EGY,GBR,TZA,USA,BFA,URY,UZB,VEN,YEM,ZMB
76,Brazil,BRA,0,0,0,.33898306,.20338982,0,.10593221,.16525424,.16525424,0,.13559322,.26352942,0,0,.21077283,0,0,.13983051,.34539473,.12711865,0,0,.24152543,.15254237,0,.10169491,.20338982,.21186441,0,0,.10169491,0,.2868526,.18855219,.14830509,.20517929,.12711865,0,0,0,.24152543,.1822034,0,0,.24576271,.31202045,.21586716,0,.11440678,.27522936,.27542374,0,0,.2857143,.24600001,.33641976,.11016949,.23628692,.19915254,.19758065,0,.15306123,.1779661,.13983051,0,0,0,0,.3119266,0,.26271185,.11440678,0,.16842106,.20338982,.4338983,0,.30575541,.22178988,.19689119,0,0,0,0,0,.24770643,0,.25,.12698413,0,.28630707,.20762712,.11440678,.12552302,0,.15254237,.32624114,0,0,.14830509,.18644068,0,.37404579,.19915254,.32624114,.13983051,.25423729,.32627118,.16949153,0,.22033899,0,.33474576,0,0,.11440678,.22881356,0,0,0,.20338982,0,.17372881,.10593221,0,0,0,.16949153,.19306931,0,.18644068,.25,0,.22457626,.18644068,.18644068,.13983051,0,.30339807,.16525424,.30917874,.12288135,.32203391,0,0,.375,.11440678,0,.13074204,0,0,.14830509,0,0,0,.25847459,.13559322,0,.3892405,0,.35227272,.35015774,.24342105,.20762712,0,.26694915,0,.12288135,.18333334,0,0,0,0,.30508474,.30446929,.19915254,.16525424,.33474576,.12711865,.16985138,.11016949,0,0,0,.28749999,0,0,.23206751,0,.12288135
84,Belize,BLZ,0,0,0,.16143498,.17021276,0,.12299465,.19402985,0,0,.11229946,.23294118,0,0,.21077283,0,0,0,.22368421,0,0,.24152543,0,.16504854,0,0,.22522523,.23041475,0,0,0,0,.2430279,.10774411,.13368984,.14541833,0,0,0,0,.21890548,.171123,0,0,.14090909,.23017903,.18081181,0,.10695187,.24770643,.14659686,0,.10695187,.21621622,.198,.24074075,0,.24894515,.13903743,.18346775,0,.13265306,0,.10695187,0,0,0,0,.18348624,0,.19724771,0,0,0,.18181819,.27457628,0,.23021583,.13618676,.13730571,.12834224,0,0,0,.13135593,.18165137,0,.20855615,.12380952,0,.19087137,.15508021,0,.17991632,0,0,.21631205,0,0,0,.14893617,0,.33969465,.24210526,.27659574,0,.13368984,.20855615,.10160428,0,.1724138,0,.20320855,0,0,0,.12834224,0,0,0,.14438502,0,.1657754,.10695187,0,0,0,.12834224,.19059406,0,.16042781,.24336283,0,.16589862,.12820514,.13368984,0,0,.26941746,.14973262,.2294686,0,.21052632,0,0,.19932432,.12299465,0,.12367491,0,0,.13368984,0,0,0,.19587629,.11764706,0,.24683544,0,.25,.22712934,.22697368,.11764706,0,.18446602,0,0,.17333333,0,0,0,0,.14351852,.22067039,.125,.13903743,.26696834,.16042781,.14861996,0,0,0,0,.16249999,0,0,.11814346,0,.12834224
90,Solomon Isds,SLB,0,.10679612,0,.30941704,.21359223,0,.10679612,.2184466,.11650486,.17475729,.11165048,.21411765,0,0,.15925059,0,0,0,.15789473,0,0,.15254237,.16504854,0,0,0,.2117117,.30414745,0,0,.10194175,0,.17529881,.15151516,.13106796,.17928287,0,0,0,0,.16019417,.11165048,0,0,.16363636,.20971867,.19926199,0,.10679612,.20489296,.16504854,0,0,.17760618,.204,.18518518,0,.26160339,.12135922,.2016129,0,.19642857,0,0,0,0,0,0,.16207951,0,.16513762,.11650486,0,.12982456,.10194175,.18305084,0,.20143884,.15175097,.17875648,0,0,0,0,.15254237,.19633028,0,.16990291,.22857143,0,.19917013,0,0,.24686192,0,0,.19503546,0,0,.17961165,.15533981,0,.15267175,.13106796,.16312057,0,0,.16990291,.10194175,0,.21982759,0,.12135922,0,0,0,0,0,0,0,.1262136,0,.15533981,0,0,0,0,.11650486,.17079207,.13592233,.15533981,.17699115,0,.14746544,.1965812,.17961165,.14563107,0,.18932039,.2184466,.21014492,0,.17105263,0,0,.1858108,0,0,.19434629,0,0,.16990291,.18932039,0,0,.13592233,0,0,.18670887,0,.20454545,.19873817,.29276314,.18446602,0,0,0,0,.20999999,0,0,0,0,.17592593,.18435754,.15533981,.13592233,.19909503,.16019417,.21443737,0,0,0,0,.15833333,0,0,.21097046,0,.10679612
92,Br. Virgin Isds,VGB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11764706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14814815,0,0,0,0,0,0,0,0,0,0,0,0,0,.16666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
96,Brunei Darussalam,BRN,0,.12244898,0,0,0,0,.12631579,.19402985,0,0,.16233766,0,0,.16304348,0,.13043478,.18478261,0,.11513158,0,0,.10169491,0,0,0,0,.14414415,0,0,0,.10869565,0,0,0,.18978103,0,.14583333,0,.10869565,0,.11940298,.10769231,0,0,0,0,0,.11956522,0,0,.10471204,0,.16304348,.11196911,0,0,.24271844,0,.12408759,0,0,0,.1637931,.17307693,0,.13043478,0,0,0,0,.15137614,0,.15217391,0,.12837838,0,0,0,.12062257,.11917099,0,0,0,0,0,0,.10869565,0,0,.15217391,.14107884,.14084508,0,0,0,.22105263,0,0,0,0,.10638298,.10869565,.10305344,0,.10638298,0,.11695907,.10215054,.14184397,0,0,0,0,.11956522,0,.23913044,0,.16304348,.15217391,0,.10497238,.2173913,0,0,0,.10869565,0,.15966387,0,0,0,0,0,.12903225,0,.28235295,0,.11956522,0,0,0,.26086956,.1008772,0,0,0,0,.18478261,0,0,0,0,0,0,.11956522,.12886597,0,0,0,0,0,0,0,.10055866,0,0,0,.12903225,0,.10869565,0,0,0,0,0,.19,.22151899,0,.13124999,0,0,0,0,0,0,0,0,.12658228,.10869565,.16949153
100,Bulgaria,BGR,0,.11261261,0,.17937219,.12612613,0,0,.32882884,.13063063,.11711711,.17117117,.19294117,0,0,.18501171,0,0,0,.16118421,0,0,.20338982,.22522523,.2117117,0,.14414415,0,.15765765,0,0,0,0,.21513945,.14814815,.2027027,.1434263,.15315315,.1036036,0,0,.23423423,.12612613,0,0,.15315315,.1943734,.16236162,0,0,.16819572,.17567568,0,.12612613,.19305019,.204,.18827161,.13063063,.19409283,.10810811,.19153225,0,.16581632,0,.15315315,0,0,0,0,.19266056,0,.2117117,0,0,.11929824,.18018018,.2,0,.18705036,.20233463,.25388601,.12612613,0,0,0,.1779661,.16880734,0,.13963965,.13650794,0,.22406639,.13513513,0,.11715481,0,.1036036,.16666667,0,0,0,.18018018,0,.20229007,.14864865,.16666667,0,.10810811,.17567568,.14864865,0,.2112069,0,.16666667,0,0,.13513513,.11711711,0,0,0,.13513513,0,.15315315,.13513513,0,0,0,.14864865,.17079207,.13513513,.12612613,.2699115,0,.2117117,.15384616,.17117117,0,0,.18689321,.15315315,.19323671,.17117117,.21929824,0,0,.17567568,.16216215,0,0,0,0,.15765765,0,0,0,.15315315,0,0,.19303797,0,.1969697,.21135646,.19736843,.17567568,0,.12612613,0,0,.19,0,0,0,0,.14864865,.17039107,.25225225,.1891892,.27027026,.22972973,.20594479,0,0,0,0,.20833333,0,0,.23628692,0,.17567568
104,Myanmar,MMR,0,0,0,.26457399,.25345623,0,.15668203,.18894009,.13364056,.14746544,.10138249,.21647058,0,0,.23653395,0,0,0,.15131579,.11059908,0,.21186441,.23041475,.30414745,0,0,.15765765,0,0,0,.10599078,0,.20318726,.19191919,0,.19920319,.11520737,0,0,0,.21658987,.18894009,0,0,.23636363,.20204604,.21402214,0,.1843318,.26299694,.281106,0,0,.17374517,.228,.25308642,0,.18987341,.20737328,.23387097,0,.20663266,.10599078,0,0,0,0,0,.22018349,0,.27522936,.17511521,0,.21754386,.17050691,.27457628,0,.20143884,.16342412,.16062176,.14746544,0,0,0,.20338982,.20550458,.13364056,.24423963,.14285715,0,.25726143,.13364056,0,.15899582,0,0,.27304965,0,0,.32718894,.1843318,0,.23282443,.17511521,.24113475,.13824885,.11981567,.1843318,.11981567,0,.19396552,0,.17050691,0,0,0,0,0,0,0,.281106,0,.19815668,0,0,0,0,.17050691,.23514852,0,.20276497,.21681416,0,0,.27350429,.12442397,.14285715,0,.23058252,.11520737,.24396135,0,.24122807,0,0,.15878378,0,0,.19787987,0,0,.20276497,.21658987,0,0,.26728112,.1797235,0,.27215189,0,.20833333,.22712934,.21381579,.16129032,0,.16129032,0,.12903225,.21666667,0,0,0,0,.19354838,.18715084,.1797235,.19354838,.21719457,.17050691,.21231422,0,0,0,.12442397,.21666667,0,0,.18987341,0,.11059908
108,Burundi,BDI,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1875,0,0,0,.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,Belarus,BLR,0,.10204082,0,0,0,0,0,0,0,0,0,0,.10810811,0,0,.12307692,0,0,0,0,.10526316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1025641,0,0,0,.12727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11206897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10465116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1724138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,Cambodia,KHM,0,0,0,.13901345,0,0,.10526316,0,.1056338,0,.11038961,0,0,.19753087,0,0,.11111111,.19191919,0,0,0,.10169491,0,.10194175,0,.10869565,0,.10599078,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,.10769231,0,0,0,0,0,0,.12605043,0,.14659686,0,0,.10810811,0,0,0,0,.1970803,0,0,0,.13793103,0,.11111111,.12345679,0,0,0,0,.12844037,0,.11111111,.10175438,.11486486,0,.16049382,0,0,0,0,0,0,0,0,0,0,.12903225,0,0,.16182573,.14084508,.17283951,0,0,.18947369,0,0,0,.16788322,.11702128,.16049382,0,0,0,.14788732,.11695907,.12903225,.17730497,0,0,0,.15591398,0,0,.11627907,0,.12345679,0,0,.1436464,.13580246,0,.15151516,0,.13580246,0,.20168068,0,0,.1160221,0,0,.11059908,.12820514,.13529412,.14,0,0,0,.10144927,0,0,0,0,.11148649,0,0,0,0,0,.12080537,0,0,0,.10309278,0,0,0,0,0,0,0,.17318435,0,0,0,0,0,0,0,0,0,.13425925,.11731844,.115,.14556962,.1040724,.10625,0,0,0,0,0,0,0,0,.12236287,.12345679,.1779661
120,Cameroon,CMR,0,0,0,0,0,0,0,0,0,0,0,0,0,.1125,0,.18461539,.12121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13541667,.15517241,.17948718,.1891892,0,0,0,0,0,0,0,.14893617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.27027026,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13157895,0,0,0,0,0,0,0,0,.18309858,0,0,.12698413,0,0,0,.13333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10447761,0,0,.10810811,0,0,.13513513,.12195122,0,0,0,0,.10810811,0,0,0,0,0,0,0,.10752688,0,0,.10810811,0,0,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,.10638298,0,.15254237,0
124,Canada,CAN,0,0,0,.18326694,.16733068,0,0,.23505977,0,.10756972,.25896415,.26117647,0,0,.26932085,0,0,0,.26973686,.11553785,0,.2868526,.2430279,.17529881,0,0,.21513945,.20318726,0,0,0,0,0,.18518518,.2310757,0,0,0,0,0,.17131475,.10756972,0,0,.21513945,.22506393,.21402214,0,0,.26605505,.16334662,0,0,.22007722,.228,.28395063,.10358566,.30278885,.10358566,.24596775,0,.2117347,.1434263,.15537849,0,0,0,0,.2232416,0,.20318726,0,0,.10175438,.14741036,.28474575,0,.29856116,.17509727,.14766839,.11155379,0,0,0,.20318726,.16880734,0,.1434263,.11746032,.13944224,.23904383,.15139443,0,.14741036,0,0,.22340426,0,0,.10756972,.11553785,0,.33587787,.20717132,.29432625,0,.14741036,.15139443,.10756972,0,.23505977,0,.187251,0,0,0,.13147411,0,.11553785,0,.11952192,0,.1434263,.12749004,0,0,0,.13545817,.26980197,.17928287,.11155379,.32669324,0,.13147411,0,.17928287,.11155379,0,.28883496,.13944224,.22705314,0,.20717132,0,0,.24324325,.22310758,0,.11307421,0,0,.18326694,.11553785,0,0,.17529881,0,0,.27848101,0,.32954547,.23343849,.3256579,.17529881,0,.13147411,0,0,.18000001,0,0,0,0,.12350598,.2122905,.25498009,.17529881,.27091634,.17131475,.25265393,.11553785,0,0,0,.1434263,0,0,.29482073,0,.16733068
136,Cayman Isds,CYM,0,0,0,.15488215,.18181819,0,0,.11111111,.16498317,.1010101,0,.36941177,0,0,.25292739,0,0,0,.22368421,0,0,.18855219,.10774411,.15151516,0,0,.14814815,.19191919,0,0,0,0,.18518518,0,0,.19123507,0,0,0,0,.16161616,0,0,0,.27609429,.30179027,.39667895,0,.12121212,.33333334,.15488215,0,0,.14141414,.26199999,.23148148,0,.24915825,0,.31048387,0,.38265306,0,0,0,0,0,0,.2324159,0,.13804714,0,0,.22222222,0,.26262626,0,.22558923,.11111111,.21761657,.16498317,0,0,0,.27946126,.31559634,0,.15488215,.37460318,0,.14141414,0,0,.17508417,0,0,.28619528,0,0,.11784512,0,0,.16498317,.2053872,.20875421,.11784512,0,.12794612,0,0,.18518518,0,.11111111,0,0,0,0,0,0,0,.14141414,0,0,0,0,0,0,0,.25247526,.1010101,.11111111,.18181819,0,.12121212,.18181819,0,0,0,.24271844,.10437711,.20289855,0,.16161616,0,0,.21548821,0,0,.27272728,0,0,.10774411,.22222222,0,0,.16161616,.17508417,0,.24367088,0,.22895622,.33753943,.36842105,.17845118,0,.11447811,0,0,.22,0,0,0,0,.12121212,.19553073,.10774411,0,.14814815,.12121212,.35244161,0,0,0,.11111111,0,0,0,.17508417,0,0
140,Central African Rep.,CAF,0,.18978103,0,.14349777,0,0,0,.27860695,.1971831,.13138686,.24025974,.11058824,0,0,.11943794,0,0,0,.19078948,0,0,.14830509,.13368984,.13106796,0,.18978103,.2027027,0,0,0,0,0,.2310757,0,0,0,.12408759,.10218978,.11678832,0,.14925373,.16788322,0,0,.18181819,0,0,0,.10218978,.13455658,.10994764,0,.18978103,.15444015,.15000001,.14197531,.13138686,.15189873,0,0,0,0,.270073,.22627737,0,0,0,0,.15902141,0,.17431192,0,.10948905,0,.18243243,.12542373,0,.11510792,.14785992,.12176166,.13138686,0,0,.13138686,.12711865,0,.13138686,.15053764,0,.13138686,.19087137,.21126761,0,0,0,.14598539,.15602838,0,0,0,.13297872,0,.19465649,.11052632,.17375886,0,.23391813,.15053764,.20567375,0,.15948276,0,.15591398,0,0,.18978103,.15328467,.13138686,0,0,.12154696,0,.13736264,.21897811,0,0,0,.23357664,.11881188,.15328467,0,.27876106,0,.15207373,0,.35294119,.17333333,0,.15291262,.14689265,.12560387,.16058394,.15350877,0,0,.10810811,.18978103,0,0,0,0,.17449665,0,0,.10948905,.12371134,0,0,.16139241,0,.10227273,0,.125,.13407822,0,.14077669,0,0,.10666667,.15328467,0,0,0,.1388889,.1368715,.205,.19620253,.14932127,.28125,.10615711,.21167883,0,0,0,.10416666,0,0,.2278481,.12408759,.18978103
144,Sri Lanka,LKA,0,0,0,.22310758,.17729084,0,0,.10358566,.12549801,0,0,.312749,0,0,.22709164,0,0,.11752988,.26693228,0,0,.20517929,.14541833,.17928287,0,0,.1434263,.19920319,0,0,0,0,0,.19123507,0,0,0,0,0,0,.187251,0,0,0,.15737052,.36454183,.32287824,0,0,.2310757,.17928287,0,0,.21115538,.39243028,.2689243,0,.12948208,.12749004,.31075698,0,.21513945,0,0,0,0,0,0,.26294822,0,.187251,0,0,.42231077,.15139443,.2370518,0,.22509961,.27888447,.39840639,0,0,0,0,.20717132,.45688075,0,.1434263,.25896415,0,.20318726,.10557769,0,.24501993,0,.10557769,.23904383,0,0,.14143427,.21513945,0,.18525897,.15139443,.21912351,.20119523,.17330678,.16733068,.16733068,0,.21713148,0,.1932271,0,0,0,0,0,0,0,.20119523,0,.18127491,0,0,0,0,0,.21314742,0,.21912351,.13944224,0,.2370518,.30677292,.15338646,.17330678,0,.32868525,.17131475,.41633466,0,.21513945,0,0,.32270917,0,0,.31673306,0,0,.10358566,.11952192,0,0,.1932271,.15737052,0,.24701196,0,.20717132,.2569721,.17729084,.15936255,0,.21115538,0,0,.31075698,0,0,0,0,.25298804,.36852589,.13147411,0,.15537849,0,.25498009,0,0,0,0,.32868525,0,0,.14741036,0,0
148,Chad,TCD,0,.14285715,0,.11210762,.10638298,0,.16666667,.10447761,0,0,0,0,0,.13541667,0,.25,.22916667,0,0,0,0,.12711865,0,0,0,.14583333,.15315315,.11520737,0,0,0,.13541667,0,0,.12408759,0,0,.32291666,.11458334,.10416666,.17412935,.2,0,0,.10454545,0,0,.10416666,.15126051,0,.18324608,0,.29166666,.13899614,0,.12037037,.1262136,0,.24087591,0,.125,0,.1724138,.36538461,0,.1875,0,0,.12844037,0,.17431192,.11538462,.16666667,0,.20945945,0,.10416666,0,.15175097,0,0,0,0,0,0,0,.13541667,.12365592,0,.10416666,.20746888,.15492958,0,0,0,.1875,.13475177,0,0,.16788322,.14361702,0,.12977099,0,.11347517,0,0,.11290322,.15602838,0,0,0,0,.1875,0,.19791667,.10784314,0,.20833333,0,.1160221,.15625,.17032968,0,0,.125,.19791667,.23529412,0,0,.10497238,.10619469,0,0,.12820514,.15294118,.11333334,.1875,0,0,0,.16666667,.1491228,0,0,0,0,.1875,0,0,0,.28187919,0,.10416666,.16666667,.15979381,0,0,.12341772,0,0,0,0,0,.11458334,.13106796,0,.34375,0,0,0,0,0,.10185185,0,.18000001,.20253165,.1402715,.125,0,.16666667,.125,0,.11458334,.1125,.10416666,.1875,.10970464,.13541667,.1779661
152,Chile,CHL,0,0,0,0,0,0,0,0,0,0,0,0,0,.1375,0,.23076923,.10606061,0,0,.10714286,0,0,0,0,0,0,.1036036,0,0,0,.11111111,.15517241,0,0,.10218978,0,.32291666,0,.20689656,.20689656,.10945274,.11538462,0,0,0,0,0,.12068965,.1092437,0,.10471204,0,.19277108,0,0,0,.11650486,0,.13868614,0,.15517241,0,.12931034,.25961539,0,.27586207,0,0,0,0,0,0,.16666667,0,.14864865,0,.11111111,0,0,0,0,0,0,0,0,0,.16216215,0,0,.125,0,0,0,0,0,.16842106,0,.15517241,0,0,0,0,0,0,0,0,0,0,.10638298,0,0,0,0,.1724138,0,.10465116,.12745099,0,.21126761,0,0,.19047619,.10439561,0,0,0,.22413793,.13445379,0,0,0,.10176991,0,0,0,0,0,.1724138,0,0,0,.15189873,0,0,0,0,0,.17910448,0,0,.12068965,.147651,0,0,.1097561,0,0,0,0,.10344828,0,0,0,0,0,0,0,.19354838,0,0,0,0,.10344828,0,0,.125,.15822785,0,0,0,.11956522,.15517241,0,0,0,0,.18965517,0,.20338982,.11864407
156,China,CHN,0,0,0,0,0,.1025641,0,0,0,0,0,0,.1025641,0,0,0,0,0,0,0,0,0,0,0,0,.10869565,0,0,0,.1025641,0,.17948718,0,0,.11678832,0,.11458334,.20689656,0,.51282054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12820514,0,0,.11538462,0,.2820513,0,0,0,0,0,0,.18333334,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,.10810811,0,0,0,0,0,0,0,0,.1368421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.11627907,0,.11538462,.12676056,0,0,.14285715,0,0,0,0,.20512821,0,0,0,0,0,0,0,0,0,0,.24390244,0,0,0,0,0,0,0,0,0,.17910448,0,0,0,0,0,.15384616,.12195122,0,0,.11111111,0,.1025641,0,0,0,0,0,0,0,0,0,0,0,0,.11904762,0,0,.13500001,.10126583,0,0,0,0,0,0,0,0,.12820514,0,0,.25423729,.11016949
170,Colombia,COL,0,0,.14814815,0,0,.10526316,0,0,0,0,0,0,.14814815,0,0,.10769231,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,.1891892,0,0,0,0,.10416666,.20689656,.51282054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.25925925,0,0,0,0,.22222222,0,.11111111,0,0,0,0,.11666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10465116,0,0,0,.11111111,0,0,0,0,0,0,.21621622,0,0,0,0,0,0,0,0,0,0,.21951219,0,0,0,0,0,0,0,0,0,.13432837,0,0,0,0,0,.14814815,.12195122,0,0,0,0,.125,0,0,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.14285715,.10638298,0,.16949153,0
178,Congo,COG,0,0,0,.22421524,.17910448,0,.12437811,0,.19900498,0,.12935324,.18117647,0,.12935324,.1615925,.10447761,0,.14925373,.21052632,.10447761,0,.24152543,.21890548,.16019417,0,.11940298,.23423423,.21658987,0,0,0,0,.17131475,.16161616,.14925373,.187251,.17412935,.10945274,0,0,0,.2238806,0,0,.2,.18670076,.15867159,0,.13930348,.19877675,.3084577,0,.15920398,.2857143,.212,.21296297,.13930348,.14767933,.2238806,.17137097,0,.14285715,.14925373,.12437811,0,0,0,0,.30581039,0,.40825689,0,0,.22456141,.29353234,.26779661,.10447761,.19424461,.25291827,.23056994,0,0,0,0,.20338982,.19816513,.10447761,.25870648,0,0,.28630707,.17412935,0,.17991632,0,.12935324,.28014183,0,0,.16915423,.26368159,.10447761,.23664123,.13432837,.23404256,.18905473,.20895523,.2238806,.17910448,0,.22844827,0,.23880596,0,0,0,0,0,0,0,.29353234,0,.17412935,.10447761,0,0,0,.21890548,.15841584,0,.21393035,.2079646,0,.32258064,.27350429,.25373134,.12935324,0,.22330096,.13432837,.25603864,.11442786,.28070176,0,0,.19594595,0,.10447761,.20494699,0,0,.2039801,0,0,0,.37313432,.14925373,0,.23734178,0,.19318181,.2429022,.13486843,.2238806,0,.2961165,0,.13432837,.24666667,0,0,0,0,.26851851,.26815644,.26865673,.21890548,.23529412,.1641791,.13375796,.12935324,0,0,0,.2375,0,0,.20675105,0,.1840796
180,Dem. Rep. of the Congo,COD,0,.12307692,0,.16591929,.13297872,0,.11538462,.15422885,.19014084,.13076924,.1038961,.14588235,0,.16923077,.14285715,.17692308,0,.13076924,.14473684,0,0,.1822034,.171123,.11165048,0,.10769231,.12612613,.18894009,0,0,.10769231,0,.10756972,0,.16788322,0,.2,.11538462,0,0,.2238806,0,0,0,.14545454,.13043478,.10147601,0,.26923078,.19571866,.29319373,0,.21538462,.1969112,.148,.17283951,.15384616,0,.29927006,.11693548,0,.10714286,.18461539,.17692308,0,0,0,0,.20489296,0,.35779816,.14615385,.16923077,.1122807,.32432431,.17966102,.12307692,.16906475,.12451362,0,.17692308,0,0,0,.16525424,.11192661,.23846154,.25806451,0,0,.25311205,.20422535,0,0,0,.1923077,.20212767,0,0,.22627737,.23404256,0,.16412213,.14210527,.19148937,.14788732,.19298245,.17204301,.21985815,0,.16810344,0,.23655914,0,.11538462,.14615385,.14615385,0,0,0,.20994475,0,.10989011,.12307692,0,0,0,.32307693,.17326732,0,.15469614,.22566372,0,.14746544,.17521368,.18235295,.21333334,0,.15776698,0,.15458937,.11538462,.21052632,.10769231,0,.11148649,0,.11538462,0,0,0,.24832214,0,0,0,.31443298,0,0,.21518987,.10769231,.11742424,.15141957,0,.15083799,0,.19902913,0,.23846154,.19,0,0,0,0,.1712963,.14525139,.185,.29746836,.15384616,.19374999,.11677282,.12307692,.10769231,0,0,.15833333,0,0,.15611814,0,.14615385
188,Costa Rica,CRI,0,0,0,0,0,0,.11578947,0,.12676056,.10679612,.1038961,0,0,0,0,.13846155,0,0,0,0,.19298245,0,0,0,0,0,0,0,0,.12727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10909091,0,0,0,0,.13253012,0,0,0,0,0,0,0,0,0,.14655173,.11538462,0,.10909091,0,0,0,0,0,0,.11666667,0,0,0,.12698413,0,0,0,0,0,0,0,0,0,.14864865,0,0,0,0,.11267605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10752688,0,0,0,0,0,0,0,0,.13725491,0,.16901408,0,0,.12698413,0,0,0,0,0,.12605043,0,0,0,0,0,0,0,0,0,0,0,0,0,.11392405,0,0,0,0,0,0,0,0,.10909091,.12751678,0,0,0,0,0,.10909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12727273,0,0,.115,.11392405,0,0,0,0,0,0,0,0,0,.10909091,0,.20338982,.11016949
