country_code_BACI,country_name,iso3,AFG,ALB,DZA,AGO,AZE,ARG,AUS,AUT,BHS,BHR,BGD,ARM,BRB,BEL,BMU,BOL,BIH,BRA,BLZ,VGB,BRN,BGR,MMR,BLR,KHM,CMR,CAN,CYM,CAF,LKA,TCD,CHL,CHN,COL,COG,COD,CRI,HRV,CUB,CYP,CZE,BEN,DNK,DOM,ECU,SLV,GNQ,ETH,EST,FJI,FIN,FRA,PYF,GAB,GEO,GMB,DEU,GHA,GRC,GRL,GTM,GIN,GUY,HTI,HND,HKG,HUN,ISL,IDN,IRN,IRQ,IRL,ISR,ITA,CIV,JAM,JPN,KAZ,JOR,KEN,PRK,KOR,KWT,KGZ,LAO,LBN,LVA,LBR,LBY,LTU,MAC,MDG,MWI,MYS,MDV,MLI,MLT,MRT,MUS,MEX,S19,MNG,MDA,MAR,MOZ,OMN,NPL,NLD,ANT,ABW,NCL,NZL,NIC,NER,NGA,NOR,PAK,PAN,PNG,PRY,PER,PHL,POL,PRT,QAT,ROU,RUS,SAU,SEN,SYC,SLE,IND,SGP,SVK,VNM,SVN,ZA1,ZWE,ESP,SDN,SUR,SWE,CHE,SYR,TJK,THA,TGO,TTO,ARE,TUN,TUR,TKM,UGA,UKR,MKD,EGY,GBR,TZA,USA,PUS,BFA,URY,UZB,VEN,YEM,SCG,ZMB
398,Kazakhstan,KAZ,0,0,0,.18543047,0,.12048193,.13513513,0,0,0,.14563107,0,.10843374,0,.25301206,.13851352,0,.10185185,.160221,.11851852,.16867469,0,.11904762,0,.17475729,.10843374,0,0,0,.10828026,.10396039,.12048193,.10843374,0,0,.14723927,.27027026,.10843374,0,.17142858,0,0,0,.40816328,0,.19277108,.21935484,0,.13779527,0,0,.36144578,0,0,0,.11538462,.14457831,.13253012,.12048193,0,.17391305,0,.26373628,.21686748,0,.3548387,.13765182,.3493976,.10309278,.1434263,.12539186,0,.15217391,0,0,.1238938,0,0,.13274336,0,0,.17159763,.12844037,.26506025,0,0,.24096386,.16113745,0,0,.21126761,.13274336,.15196079,.23232323,.27941176,.24193548,.264,.16867469,.13419913,.17412935,0,.10843374,.30107528,.12048193,0,0,.22935779,.19277108,0,0,0,0,.31,0,0,.18897638,0,.14457831,.2184874,.1902439,.16463415,.17605634,0,0,0,.1119403,.10588235,.16867469,0,0,.13114753,0,0,0,.13617021,0,.12598425,0,.13253012,.21578947,0,0,0,0,0,.22891566,0,.18367347,.14979757,.14457831,.16867469,.19277108,.26605505,.13286713,.14655173,0,0,.11560693,0,.11494253,.15238096,0,.21518987,0,0,0,.12
400,Jordan,JOR,0,0,0,.14569536,0,.10619469,.11351351,.15044248,0,0,.15929204,.13073395,0,0,0,.13851352,0,0,.15469614,.15185185,0,0,0,.10169491,.14159292,0,0,0,0,.14012739,0,0,0,0,0,.18404908,.1891892,0,0,.21714285,.10451306,.10271318,.13375796,.11504425,0,0,.18709677,.1275,.11417323,0,.10313901,.13274336,.10239651,0,0,.10897436,0,0,0,0,.18181819,0,.20329671,0,0,.16129032,.15384616,0,.1305842,0,.10971787,0,.20353982,0,0,.17256637,0,.13274336,0,0,.10619469,.18934911,.19469027,0,0,0,0,.23222749,0,0,.11971831,.12831858,.12745099,0,.20588236,.22580644,.12800001,0,.12554112,.2238806,0,0,.11504425,0,0,0,.16814159,0,.12658228,0,.13274336,0,.14159292,.1509901,.11309524,.15748031,.13942307,0,.11764706,.13658537,.1402439,0,0,.125,0,0,.1238938,0,0,0,.1147541,.10382514,0,0,.14893617,0,.19685039,0,0,.19473684,0,.11510792,.11428571,0,0,.14159292,0,.16814159,0,.15929204,.1238938,.15929204,.17699115,.17132868,.11206897,0,.12663755,.17919075,0,.15044248,.1238938,0,0,0,.13414635,.10619469,.14399999
404,Kenya,KEN,0,0,0,0,0,0,0,0,0,.28140703,0,.22477064,0,0,0,.16554055,0,0,0,.16906475,0,0,0,.16546762,0,0,0,.11151079,.35109717,0,.21287128,0,0,0,0,0,0,0,0,0,.24940617,.34689921,.1656051,0,0,0,0,.1825,.13309352,0,.19424461,0,.24400872,0,.30992737,.10431655,0,0,0,0,0,0,0,0,.23050848,0,.11510792,0,.19931272,.11870503,.20062695,.10431655,0,0,0,.19424461,.23093683,0,0,0,0,0,0,0,.31294963,0,0,0,0,0,0,0,0,0,0,0,0,0,.2086331,0,0,0,0,0,0,0,0,0,.19064748,0,0,0,0,.19554456,0,0,0,0,0,.10431655,0,.13309352,0,.15277778,.20503597,.13669065,0,0,0,0,.15107913,.14748201,.34364262,0,.12589929,0,0,.26258993,0,0,0,0,.20634921,.28178695,0,0,0,0,.21582733,0,0,0,0,0,0,0,.19784173,0,.31880733,0,0,0,0,0,.12230216,0,0
408,Dem. People's Rep. of Korea,PRK,0,0,0,.14569536,0,.10476191,.14054054,.14285715,.21559633,0,.19047619,0,0,0,0,.125,.10476191,0,.12154696,0,0,0,.16190477,.11440678,0,0,0,.14393939,0,.14012739,0,0,0,0,0,0,0,0,0,.12571429,0,0,0,0,0,0,0,0,.11417323,0,0,0,0,0,0,.21153846,.10476191,0,0,0,.12252964,0,0,0,0,0,0,0,0,0,0,0,.16190477,0,.10476191,0,0,0,.10619469,0,0,0,.25688073,0,0,0,0,0,0,0,0,.1238938,.10784314,0,.11029412,.12096774,0,0,.1038961,.13432837,0,0,0,.20952381,0,0,0,0,0,0,0,0,.11428571,0,.11309524,0,.10096154,0,0,0,.14634146,0,0,.10277778,.11413044,0,0,0,0,0,0,.26229507,0,0,.1319149,0,.12598425,0,0,0,0,.10791367,0,0,0,0,0,0,0,.11428571,.2,0,0,.11188811,0,.10476191,.23144105,.12716763,0,.2,0,0,0,0,.21138212,0,.12800001
410,Rep. of Korea,KOR,0,.1183432,0,.22485207,0,.10650887,.27027026,0,.1880734,.1080402,.147929,.14449541,.13609467,.11242604,.12426036,.2027027,0,.13609467,.20994475,.18518518,0,0,.15384616,.16949153,.17159763,0,0,.17045455,.10031348,.25443786,.16831683,.17159763,.13017751,0,0,.26035503,.31360948,.10059172,0,.25142857,.1543943,.10465116,.21337579,.20118344,0,.16568047,.28994083,.19,.21653543,.10059172,.10762332,.14201184,.1328976,0,.12106538,.17751479,.13017751,0,.147929,0,.27272728,0,.37362638,0,.17288135,.21893491,.22267206,.147929,.16838488,.24701196,.23510972,.13609467,.18934911,0,.10059172,.16814159,.1328976,.17159763,.18934911,0,0,0,.17159763,0,.15611814,0,0,.27962086,0,0,.22485207,.22123894,.23529412,0,.23668639,.19526628,.25443786,0,.17316018,.24875621,.11242604,0,.18343195,0,.10650887,0,.15384616,.10059172,.13609467,0,.18343195,0,.22485207,.17326732,.15384616,.24852072,.26923078,0,.21893491,.21951219,.31360948,.19526628,0,.18888889,.18478261,.17910448,.15384616,0,0,0,.17622951,.12021858,.11683849,0,.20851064,.13609467,.33136094,.10059172,.10650887,.35263157,0,.176259,.16507937,.11340206,0,.15384616,0,.30177516,.2145749,.14201184,0,.18343195,.12426036,.25874126,.32544377,.20710059,.18340611,.2716763,0,.11242604,.17751479,0,.23668639,0,.24390244,.18934911,.28402367
414,Kuwait,KWT,0,.14678898,0,.14569536,0,.10091743,.14054054,.22018349,.16055046,0,.30275229,0,.11009175,0,0,.14864865,0,0,.12707183,.11481482,0,0,.18348624,0,.11926606,0,0,0,0,.15286624,.11138614,0,0,0,0,.12269939,.13513513,.11009175,0,.12571429,0,0,0,.16513762,0,.11926606,.18709677,0,.11023622,0,0,.12844037,0,0,0,.21794872,0,0,.14678898,0,.13833992,0,.17582418,0,.10508475,.17741935,.10121457,0,.12371134,0,.11598746,0,.16513762,0,.10091743,.11061947,0,.12844037,.19469027,0,.25688073,.17159763,0,0,0,0,0,.18483412,0,0,0,.14159292,.12745099,.11926606,.15441176,.33870968,.152,0,.15151516,.17910448,.10091743,0,.13761468,.16513762,0,0,0,.13761468,0,0,.11009175,0,.18348624,0,0,.15748031,.15865384,0,.20168068,0,.20121951,0,0,0,.11956522,.11567164,.14678898,0,0,0,.13934426,.1147541,0,0,.15319149,.16513762,.18110237,0,0,.1368421,0,0,0,0,0,.22018349,0,.1559633,0,.32110092,.20183486,0,0,.17132868,.23275863,.16513762,.13100436,.14450867,0,.34862384,.11009175,0,.12658228,0,.16666667,.23853211,.184
417,Kyrgyzstan,KGZ,0,0,0,.21192053,0,.15714286,0,0,0,0,0,0,.10526316,0,.49275362,.10472973,.14,0,.160221,0,.14,0,0,0,0,.16,0,0,0,0,0,0,.14,.14,.14,0,.12837838,0,0,0,0,0,0,.29591838,0,0,.18064517,0,.12598425,0,0,.40789473,0,.12,0,0,.13207547,0,0,0,.1027668,0,.14835165,.30769232,.13220339,.24193548,.10526316,.40277779,0,.16334662,0,0,0,0,0,0,0,.26506025,0,0,0,0,0,0,0,0,.53846157,0,0,0,.25352111,.12831858,.10784314,.34343433,.21323529,.15322581,.23999999,.31999999,0,.1442786,0,.11392405,.39784947,.2638889,.11666667,0,.26605505,.30000001,.11392405,0,0,0,.15000001,0,0,.20472442,0,.2,.26890758,.11219512,0,.23239437,0,0,.10326087,.13059701,0,.18421052,0,0,.15163934,0,0,0,.10212766,0,0,0,.12962963,.15789473,0,0,0,0,0,.23287672,0,0,.14574899,0,0,0,.28440368,.1013986,.10344828,0,0,0,0,0,0,0,.25316456,0,0,0,0
418,Lao People's Dem. Rep.,LAO,0,0,0,.14767933,0,0,.12236287,0,.13080169,.2361809,.10126583,.21330275,0,0,.10126583,.25675675,0,0,.1392405,.22222222,0,0,0,.17721519,0,0,0,.1780303,.15673982,.11392405,.25247526,0,0,0,0,.19409283,.11392405,0,0,.16455697,.21615201,.18217054,.17197452,0,0,0,.15189873,.2225,.19291338,0,.19409283,0,.18082789,0,.17433414,0,0,0,0,0,.24110672,0,.15611814,0,.35254237,.11814346,.19838056,.10548523,.22336769,.32270917,.26959246,.11392405,0,0,0,.16455697,.26797387,0,0,.31294963,0,.15611814,0,0,0,0,0,.13502109,0,0,.17721519,.18565401,.16455697,.12658228,.13080169,0,.1392405,0,.20253165,.21097046,0,0,0,0,0,0,.14767933,0,.19409283,0,0,0,0,.14851485,.14767933,.13502109,.13502109,0,.16877638,.23206751,.16877638,.16877638,0,.20555556,.41772151,.27611941,0,0,0,0,.24590164,.11392405,.43298969,0,.23628692,0,.10970464,.18565401,0,.21518987,0,.22661871,.21587302,.1580756,0,0,0,0,.33603239,0,0,0,.1392405,.2902098,0,0,.19831224,.14345992,.14220184,.10126583,.10126583,0,.16455697,0,.199187,0,0
422,Lebanon,LBN,.15789473,0,.2,0,0,.11428571,0,0,0,0,0,0,0,0,0,0,.1632653,0,0,0,0,0,0,0,0,.25,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,.27272728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.13333334,0,0,0,0,0,0,0,0,0,0,0,0,.10869565,.13333334,.10169491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.46666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12903225,0,0,0,0,0,0,0,0,0,0,0,.41176471,0,0,0,.40000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.10476191,0,0,.2631579,0,0,0
428,Latvia,LVA,0,0,0,.1986755,0,.17142858,0,0,0,0,0,0,0,0,.36231884,.10810811,.13461539,0,.160221,0,0,0,.15476191,0,0,.17307693,.13461539,0,0,0,0,.11666667,.13461539,.11538462,0,0,.13513513,0,0,0,0,0,0,.2857143,0,0,.16774194,0,.11417323,0,0,.39473686,0,0,0,0,.11320755,0,0,0,0,0,.15384616,0,.10508475,.25,.10931174,.34722221,0,.13944224,.10031348,0,0,0,0,0,0,.24096386,0,0,0,0,0,.53846157,0,0,0,.10900474,0,0,.20422535,.12831858,.10294118,.26262626,.20588236,.16935484,.22400001,.26923078,0,.11940298,0,.11392405,.32258064,.22222222,.13333334,0,.23853211,.25,0,0,0,0,.17,0,0,.22834645,0,.15384616,.26050422,.11219512,.10365853,.19014084,0,0,0,.1119403,.11764706,.19736843,0,0,.14344262,0,0,0,.12340426,0,0,0,0,.14210527,0,0,0,0,0,.24657534,0,0,.12550607,.11428571,.11428571,0,.23853211,.10839161,.12068965,0,0,0,0,0,0,0,.23417722,0,0,0,0
430,Liberia,LBR,0,0,0,.25118482,0,.12796208,.20379147,.16587678,.23394495,.20100503,.1421801,.16972478,0,0,.1042654,.2331081,0,.14691943,.23222749,.21111111,0,0,.11374407,.15677966,.1563981,0,0,.17424242,.20689656,.16113745,.1980198,0,0,0,0,.25592417,.24644549,0,0,.28909951,.18764846,.13372093,.21974522,.18009479,0,0,.30331755,.27000001,.20866142,0,.17937219,.16113745,.17211328,0,.18644068,.18957347,0,0,0,0,.38339922,0,.31279621,0,.23050848,.21327014,.31578946,.14691943,.24054983,.2310757,.25078371,.1042654,.13270143,0,0,.26106194,.23747277,.16113745,.23222749,0,0,.27962086,.18483412,0,.13502109,0,.10900474,0,0,0,.17535545,.2699115,.24170616,.1563981,.27014217,.23696682,.18957347,0,.22077923,.31753555,0,.10900474,.13744076,.11374407,0,0,.17061612,0,.1042654,0,0,0,.17061612,.2029703,0,.25592417,.28909951,0,.20379147,.30331755,.19905214,.17535545,0,.2361111,.15165877,.27611941,0,.12322275,0,0,.28278688,0,.15120275,0,.24255319,0,.2085308,.12796208,0,.33175355,0,.21942446,.23174603,.14089347,0,.16113745,0,.16587678,.22672065,.12322275,0,.13270143,.17535545,.31818181,.17061612,0,.20960699,.21800947,.15366973,.12322275,.1042654,0,.22748815,0,.23577236,.12322275,.14691943
434,Libya,LBY,.15789473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.15384616,.11111111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.17647059,0,0,0,0,0,.18181819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.15151516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
440,Lithuania,LTU,0,0,.27272728,0,0,0,0,0,0,0,0,0,0,0,0,0,.14285715,0,0,0,0,0,0,0,0,.1875,0,0,0,0,0,0,0,0,.11111111,0,0,0,0,0,0,0,0,0,.31818181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.18181819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.46666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.12121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.41176471,0,0,0,.26666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.21052632,0,0,0
446,"China, Macao SAR",MAC,0,0,0,.3245033,0,.14084508,0,0,0,0,0,0,0,0,.3309859,.1891892,0,0,.22099447,.15925926,0,0,0,.13559322,0,0,0,0,0,0,.24752475,.13380282,0,0,0,.20245399,.29054055,0,0,.16571428,.11638955,0,.12101911,.3028169,0,.12676056,.29677418,.105,.22440945,0,0,.28169015,0,0,0,.13461539,0,0,.1056338,0,.18972331,0,.32967034,.14788732,.31525424,.35211268,.18623482,.3028169,.1580756,.33864543,.25078371,0,0,0,0,.13716814,.1328976,.21126761,.11971831,0,0,.22485207,0,.25352111,.17721519,0,.20422535,.17535545,0,0,0,.2079646,.21078432,.31690142,.33802816,.23943663,.42957747,.13380282,.18614718,.23880596,0,.12676056,.31690142,.14084508,.14788732,0,.3309859,.16901408,.22151899,0,0,0,.18309858,0,0,.34507042,0,0,.3943662,.2682927,.18292683,0,0,.14444445,.21195652,.25746268,.14788732,.15492958,0,0,.24590164,0,.17869416,0,.2212766,0,.14788732,0,.11971831,.31578946,0,.11870503,.13968255,0,0,.21126761,0,.20422535,.30769232,.12676056,.11267605,0,.37323943,.22377622,.25352111,0,0,.13872832,0,.13380282,0,0,.50632912,0,0,.15492958,.17605634
450,Madagascar,MDG,0,0,0,.26548672,0,0,.21681416,.10176991,.2300885,.22613065,.1238938,.20642202,0,0,.16371681,.3581081,0,0,.34070796,.42592594,0,0,.10176991,.19491525,.10176991,0,0,.27651516,.13479623,.20353982,.21287128,.11504425,0,0,0,.19026549,.22566372,0,0,.23893805,.25415677,.1627907,.29617834,.16814159,0,.11946902,.24778761,.2225,.44881889,0,.23451327,.17699115,.18082789,0,.14769976,.19469027,0,0,0,0,.32015809,0,.27876106,0,.19661017,.23451327,.41295546,.11946902,.32646048,.29482073,.23824452,.13274336,.10176991,0,0,0,.20479302,.13274336,.12831858,0,.1238938,.22123894,.14159292,.12831858,.18565401,0,.12831858,.2699115,0,0,.2079646,0,.4778761,.15929204,.23893805,.23893805,.18141593,0,.23809524,.30530974,0,0,.18141593,.15044248,0,0,.17256637,0,.18141593,0,0,0,.17699115,.24752475,.15929204,.17699115,.28318584,0,.2079646,.25663716,.18584071,.16814159,0,.3611111,.18584071,.33582088,.1460177,.10619469,0,0,.38114753,.23893805,.15463917,0,.34468085,0,.16814159,0,0,.3318584,0,.32374102,.2888889,.19931272,0,.1460177,0,.15044248,.24696356,0,.11061947,.11946902,.2079646,.33566433,.15044248,.10619469,.31877729,.2699115,.14449541,.11504425,.14159292,0,.23893805,0,.24796748,.13716814,.2079646
454,Malawi,MWI,0,0,0,.25490198,0,0,.19117647,.10294118,.20183486,.21105528,.13725491,.20642202,0,0,.11764706,.31756756,0,0,.34803921,.36296296,0,0,.1127451,.20338982,.17647059,0,0,.23106061,.14733543,.18627451,.18564357,.11764706,0,0,0,.2009804,.21078432,0,0,.23529412,.2304038,.16666667,.26433122,.14215687,0,.14215687,.24509804,.2,.41338584,0,.21973094,.16666667,.16993465,0,.17675544,.21568628,0,0,0,0,.29249012,0,.30882353,0,.19661017,.21078432,.37651822,0,.22336769,.27888447,.16614421,.16666667,.12745099,0,.10784314,.17699115,.18082789,.15196079,.12745099,0,.10784314,.23529412,.12745099,.10784314,.16455697,0,.10294118,.24170616,0,0,.21078432,.4778761,0,.18627451,.20588236,.22058824,.2009804,0,.20779221,.29411766,0,.10784314,.12745099,.12745099,0,0,.16666667,0,.18137255,0,0,0,.16176471,.20544554,.2009804,.15196079,.25,0,.15686275,.20975609,.15686275,.16666667,0,.29722223,.18137255,.26492536,.15196079,.1127451,0,0,.29918033,.26960784,.14089347,0,.30212766,0,.15196079,0,0,.32352942,0,.26978418,.2857143,.17869416,0,.12254902,0,.14705883,.21862349,0,.12254902,.18137255,.17156863,.24475524,.16666667,0,.29694322,.27450982,.11009175,0,.12254902,0,.20588236,0,.26016259,0,.20588236
458,Malaysia,MYS,0,0,0,.23841059,0,.17171717,0,.14,0,0,.10679612,0,0,0,.30303031,.15202703,.1010101,0,.17127071,.12592593,0,0,.1010101,0,0,0,0,0,0,0,.18811882,0,0,0,0,.11656442,.13513513,0,0,.18857142,0,0,0,.30303031,0,0,.24516129,0,.13385826,0,0,.28282827,0,0,0,0,0,0,0,0,.15810277,0,.1978022,.11111111,.26440677,.24193548,.1659919,.26262626,0,.19521913,.16614421,0,0,0,0,0,0,.23232323,0,0,0,0,.11926606,.34343433,.12658228,0,.26262626,.1563981,0,0,.31690142,.15929204,.18627451,0,.2647059,.20967741,.264,.15151516,.14285715,.22885571,0,.15151516,.3131313,.24242425,0,0,.34862384,.15151516,.1392405,0,0,0,.13,0,0,.23622048,0,.1010101,.36134455,.17560975,.15853658,.24647887,0,0,.1576087,.1716418,0,.18181819,0,0,.18032786,0,.13402061,0,.12340426,0,0,0,0,.21578947,0,0,.11111111,0,0,.22222222,0,.13131313,.21862349,0,.18181819,0,.34862384,.16433567,0,0,0,0,0,0,0,0,.25949368,0,0,0,0
462,Maldives,MDV,0,0,0,.36423841,0,.125,.14594595,.14705883,.12385321,0,.14705883,0,0,0,.2647059,.24324325,0,.10294118,.27624309,.12592593,.11764706,0,.11764706,.10169491,0,0,0,0,0,.22929937,.1980198,0,0,0,0,.17791411,.2972973,0,0,.21714285,0,0,0,.32352942,0,.14705883,.30967742,.1425,.17322835,0,0,.33088234,0,0,0,.1474359,0,0,.11029412,0,.24505928,0,.26373628,.13970588,.17966102,.31617647,.1902834,.24264705,.16838488,.2310757,.21003135,0,.19852941,0,0,.19026549,.10021786,.27941176,.20588236,0,.11029412,.23668639,.15441176,.21323529,.13080169,0,.20588236,.27014217,0,0,.33802816,.23893805,.20588236,.2647059,0,.28676471,.375,.14705883,.23809524,.29850745,0,.13970588,.33823529,.18382353,0,0,.2647059,.13235295,.16455697,0,.10294118,0,.20588236,0,.10714286,.29411766,.13942307,.10294118,.33823529,.2,.2987805,.32394367,0,.16944444,.21195652,.25,0,.16176471,0,0,.26639345,0,0,0,.22553192,0,.22058824,0,0,.24210526,0,.11510792,.11111111,0,0,.25,0,.17647059,.25101215,.16176471,.13970588,0,.44117647,.27622378,.20588236,0,.13100436,.1734104,0,.11764706,0,0,.38607594,0,.12601626,0,.16911764
466,Mali,MLI,0,0,0,.22516556,0,.10483871,.22702703,.16935484,.16513762,0,.19354838,.11238532,.12096774,0,.17741935,.25,0,0,.28729281,.19259259,.12096774,0,.12903225,.14406779,.15322581,0,0,0,0,.19108281,.14108911,0,0,0,0,.19018404,.24324325,.11290322,0,.23428571,.11876485,0,.1178344,.24193548,0,.12096774,.22580644,.1575,.15748031,0,0,.25806451,.10675381,0,0,.21794872,0,0,0,0,.20553359,0,.30219781,.12903225,.12881356,0,.22267206,.15322581,.19243987,.15537849,.14420062,.12582782,.19354838,0,0,.10619469,.11328976,.24193548,.22580644,0,.12096774,.19526628,.33870968,.15322581,0,0,.16935484,.23696682,0,0,.23943663,.23893805,.22058824,.20967741,.28676471,0,.23999999,0,.17748918,.26865673,0,0,.20967741,.16129032,0,0,.21774194,.14516129,.10759494,0,0,0,.26612905,.12623763,0,.24409449,.15384616,0,.23387097,.18536586,.14634146,.19014084,0,.14166667,.11413044,.17537314,.2016129,0,0,0,.20081967,0,0,0,.23404256,.12903225,.12598425,0,0,.24210526,0,.16906475,.14285715,0,0,.21774194,0,.17741935,.17408907,.23387097,.12096774,.12903225,.22580644,.22727273,.23387097,.12903225,.20960699,.20809248,0,.20967741,.14516129,0,.25316456,0,.15853658,.19354838,.2
470,Malta,MLT,0,.112,0,.29801324,0,.14399999,.11351351,0,.10091743,0,.104,0,.16,.12,.264,.1858108,0,0,.1878453,.10740741,.104,0,.13600001,.11016949,0,0,0,0,0,.18471338,.20792079,.168,.152,0,0,.17791411,.26351351,0,0,.14857143,0,0,0,.28799999,0,.152,.32903227,0,.17322835,0,0,.31200001,0,0,0,.1025641,.152,0,.16,0,.19762845,0,.26373628,.16,.21694915,.336,.16194332,.296,.11340206,.2430279,.22884013,0,.112,0,0,.15486726,0,.264,.12800001,0,0,.25443786,.152,.23999999,.1392405,0,.22400001,.18957347,0,0,.42957747,.18141593,.2009804,.264,.375,.23999999,0,.14399999,.16017316,.23383084,.12800001,0,.41600001,.13600001,.176,0,.40000001,.2,.1329114,0,.12800001,0,.248,0,0,.36220473,.13942307,.14399999,.42399999,.2,.27439025,.29577464,0,.12777779,.19565217,.19776119,.152,.176,0,0,.19672132,0,.12714776,0,.18297872,.16,.21259843,0,0,.25263157,0,.10791367,0,0,0,.25600001,0,.248,.19433199,.176,.176,0,.27200001,.21328671,.352,0,.10043668,.15028901,0,.176,0,0,.39873418,0,0,.208,0
478,Mauritania,MRT,0,0,0,.13245033,0,0,0,0,0,0,0,0,0,0,.26086956,0,.10204082,0,0,0,0,0,0,0,0,.24137931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,.1632653,0,0,0,0,0,0,0,.2631579,0,0,0,0,0,.16129032,0,0,0,.1724138,0,.17307693,0,.15322581,0,.19444445,0,0,0,0,0,0,.11864407,0,0,.16867469,0,0,0,0,0,.31999999,0,0,.26923078,0,0,0,.13380282,0,0,.15151516,.14705883,0,.14399999,0,0,0,0,0,.19354838,.1388889,0,.1724138,.1559633,.23809524,0,.10344828,0,0,.11,0,0,.10236221,0,.25806451,.15126051,0,0,.11267605,.13333334,0,0,0,0,.17105263,0,0,0,0,0,0,0,0,0,0,0,0,.13333334,0,0,0,.13513513,.16438356,0,0,0,0,.11428571,0,.16513762,0,0,0,0,0,0,0,0,0,.12025317,.13793103,0,0,0
480,Mauritius,MUS,0,0,0,.21212122,0,0,.13852814,0,.16883117,.18844222,0,.18348624,0,0,.11688311,.24324325,0,0,.19480519,.24074075,0,0,0,.16949153,.12987013,0,0,.23484848,.12225705,.17316018,.29950494,0,0,0,0,.1991342,.22077923,0,0,.18181819,.20190024,.15891473,.20063694,.2034632,0,.10822511,.19480519,.2325,.25590551,0,.18181819,.12987013,.16122004,0,.15738499,.12987013,0,0,0,0,.25296444,0,.27272728,0,.28813559,.22510822,.21862349,.13419913,.30584192,.26294822,.18181819,.11255411,.1038961,0,0,.25108224,.19825707,.13419913,.12554112,.2086331,.1038961,.17316018,.15151516,0,.20253165,0,0,.22077923,0,0,.18614718,.23809524,.20779221,.14285715,.23809524,.17748918,.16017316,0,0,.24242425,0,.11255411,.13852814,0,0,0,.12987013,0,.22077923,0,0,0,.14718615,.16584158,.11255411,.16017316,.16017316,0,.16450216,.2857143,.23376623,.23376623,0,.29444444,.16883117,.30223879,0,0,0,0,.29098362,0,.24398625,0,.22978723,0,.11255411,.14718615,0,.25108224,0,.22302158,.24761905,.18900344,0,.12554112,0,.11255411,.32388663,0,0,0,.21212122,.30069929,.1038961,0,.18614718,.13852814,.18119267,.12987013,.11688311,0,.22077923,0,.18699187,.11255411,.12987013
484,Mexico,MEX,0,0,0,.27860695,0,0,.18905473,.11442786,.19724771,.18592964,.10945274,.19724771,0,0,.15422885,.34797296,0,0,.33830845,.25925925,0,0,0,.17372881,0,0,0,.18939394,.12225705,.1840796,.23267327,0,0,0,0,.18905473,.1840796,0,0,.25373134,.2304038,.13372093,.17197452,.19900498,0,.11442786,.25870648,.25749999,.22047244,0,.15695067,.19402985,.15686275,0,.15012106,.17412935,0,0,0,0,.38735178,0,.32338309,0,.23389831,.2238806,.33603239,.12935324,.26460481,.23505977,.24764891,.11442786,.14925373,0,0,.21238938,.20915033,.17412935,.2238806,0,.13432837,.24875621,.17910448,.1442786,.21097046,0,.11940298,.31753555,0,0,.23880596,.30530974,.29411766,.22885571,.29850745,.26865673,.23383084,0,.24242425,0,0,.10447761,.17910448,.13930348,0,0,.19900498,.10447761,.1442786,0,0,0,.15422885,.15841584,.12935324,.17910448,.1923077,0,.24875621,.23414634,.26368159,.17910448,0,.24444444,.28358209,.3097015,.10447761,.11442786,0,0,.34836066,.1442786,.18213059,0,.36595744,0,.15422885,0,0,.3283582,0,.26258993,.24444444,.1305842,0,.14925373,0,.14925373,.25506073,.14925373,.13930348,0,.2039801,.38811189,.12935324,0,.23580787,.24378109,.11009175,.16915423,0,0,.26368159,0,.21138212,.10447761,.1840796
